,image,array,num_label
3014,54388565-eabb-4089-82a4-333d44782512,"[[3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 5.54593554e-03
  5.54593554e-03 5.54593554e-03]
 ...
 [2.94117647e-03 4.90196078e-03 6.27757278e-03 ... 1.39075664e-01
  1.15781634e-01 7.40997171e-02]
 [3.10027222e-03 4.99903874e-03 7.46644422e-03 ... 1.06356301e-01
  6.75677434e-02 2.56657041e-02]
 [2.19222351e-03 5.27957334e-03 6.57667052e-03 ... 5.40203780e-02
  2.83280560e-02 9.09487849e-03]]",3
3015,e6a8b33f-279c-4072-8dba-229d94205e55,"[[0.02055199 0.04016929 0.03273366 ... 0.0810051  0.01313461 0.01395375]
 [0.0210498  0.04062598 0.03237939 ... 0.08098372 0.01365416 0.01475721]
 [0.02360352 0.04532228 0.03602613 ... 0.08079987 0.01416386 0.01614433]
 ...
 [0.00897408 0.00993495 0.00760516 ... 0.00876889 0.01362004 0.00790417]
 [0.00407718 0.00486239 0.0031698  ... 0.00930082 0.0127451  0.00784314]
 [0.00181448 0.0013963  0.00296759 ... 0.00876889 0.01143324 0.00620054]]",8
3016,3b0c4551-0e63-448d-af5c-f29332eff41a,"[[0.03007424 0.03981165 0.03714086 ... 0.01083904 0.01255515 0.01413942]
 [0.05003843 0.04289215 0.02864352 ... 0.01528269 0.018498   0.01960784]
 [0.02178991 0.01169865 0.00613678 ... 0.00226763 0.00620054 0.00392157]
 ...
 [0.01631698 0.01616904 0.01212678 ... 0.01275306 0.00715108 0.0076313 ]
 [0.00627757 0.00277297 0.0083189  ... 0.01948272 0.01321688 0.0099913 ]
 [0.00404226 0.00713736 0.01212678 ... 0.01527529 0.01053344 0.01005219]]",4
3017,48fb5ab3-cf95-4fe9-af1e-2c8e2cdf1cd5,"[[3.92156863e-03 6.20054443e-03 7.13736264e-03 ... 2.77296777e-03
  1.22663473e-18 1.22663473e-18]
 [3.92156863e-03 7.13736264e-03 9.03876908e-03 ... 2.77296777e-03
  1.22663473e-18 1.22663473e-18]
 [3.92156863e-03 7.46644422e-03 8.76889403e-03 ... 2.77296777e-03
  1.22663473e-18 1.22663473e-18]
 ...
 [6.57667052e-03 9.99807748e-03 1.66954768e-02 ... 3.02018075e-02
  2.15016786e-02 6.57667052e-03]
 [1.37604597e-02 1.41394168e-02 6.93241942e-03 ... 9.85281924e-03
  4.67411664e-02 6.13979149e-02]
 [1.52197791e-02 2.06813952e-02 9.80392157e-03 ... 1.60796269e-02
  6.90045661e-02 5.78763613e-02]]",11
3018,e82d5c1a-96ca-49c8-ac99-2fa5b30c0973,"[[0.00098039 0.00219222 0.00392157 ... 0.00903877 0.00790417 0.00790417]
 [0.00404226 0.00527957 0.00620054 ... 0.01365528 0.01496504 0.01595963]
 [0.00527957 0.00499904 0.00596349 ... 0.01496504 0.01550136 0.01457458]
 ...
 [0.04436748 0.04367974 0.04242958 ... 0.01767427 0.01550136 0.01060456]
 [0.01318983 0.01196721 0.01184612 ... 0.01550136 0.01333478 0.00980392]
 [0.009249   0.01009376 0.00965574 ... 0.00746644 0.00790417 0.00620054]]",4
3019,9fdf4d40-5e5c-445a-ada6-bd87925609ca,"[[0.00294118 0.00310027 0.00240711 ... 0.00536094 0.00375908 0.00118873]
 [0.00219222 0.00283161 0.00314535 ... 0.00520349 0.00454657 0.00375908]
 [0.00070224 0.00244055 0.00364059 ... 0.00686275 0.00520349 0.00536094]
 ...
 [0.01174715 0.01174715 0.01174715 ... 0.00657667 0.00138648 0.00294118]
 [0.0033233  0.00418008 0.00385863 ... 0.00876889 0.00219222 0.00415945]
 [0.00058926 0.00208232 0.00288529 ... 0.01042171 0.00490196 0.00294118]]",8
3020,f5ed50b6-79b3-4d9d-84a9-8010f5e1c581,"[[2.77296777e-03 2.77296777e-03 2.94117647e-03 ... 2.77296777e-03
  2.77296777e-03 3.92523115e-17]
 [2.77296777e-03 2.77296777e-03 2.19222351e-03 ... 2.77296777e-03
  2.77296777e-03 3.92523115e-17]
 [2.19222351e-03 9.80392157e-04 0.00000000e+00 ... 2.77296777e-03
  2.77296777e-03 3.92523115e-17]
 ...
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.10027222e-03
  5.27957334e-03 3.92156863e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.10027222e-03
  5.27957334e-03 3.92156863e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.10027222e-03
  4.04226042e-03 3.92156863e-03]]",5
3021,4c08ecd6-faf9-4dbb-ae7c-d66a880389e0,"[[0.00876889 0.00903877 0.00790417 ... 0.00930082 0.00930082 0.00596349]
 [0.00527957 0.00784314 0.01580835 ... 0.01376046 0.01386484 0.01184612]
 [0.00415945 0.00746644 0.02330366 ... 0.01372549 0.01376046 0.01184612]
 ...
 [0.25556851 0.2383079  0.17900414 ... 0.06464232 0.02342164 0.0232347 ]
 [0.10431852 0.22353156 0.169673   ... 0.05122207 0.01026865 0.01758325]
 [0.13301938 0.23321178 0.14813009 ... 0.03646622 0.00957487 0.01086252]]",0
3022,826a22c6-1634-4e46-aeab-cb182db7be85,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.31890331e-03
  5.54593554e-03 0.00000000e+00]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 7.65710753e-03
  5.54593554e-03 0.00000000e+00]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 5.71661950e-03
  4.90196078e-03 9.80392157e-04]
 ...
 [2.77296777e-03 5.54593554e-03 5.54593554e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [2.77296777e-03 5.54593554e-03 5.54593554e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [2.77296777e-03 5.54593554e-03 5.54593554e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]]",1
3023,7efbc6bc-b712-44ac-a877-3598c33646ca,"[[3.92523115e-17 1.39452549e-03 1.39452549e-03 ... 6.93241942e-03
  1.55013611e-02 9.03876908e-03]
 [3.92523115e-17 1.02635672e-03 1.73813173e-03 ... 2.19222351e-03
  1.19269854e-02 1.36552826e-02]
 [1.41025738e-03 1.00576037e-03 1.49075899e-03 ... 7.84313725e-03
  4.15945165e-03 1.19672114e-02]
 ...
 [7.65710753e-03 5.82652834e-03 3.23629651e-03 ... 8.11122698e-02
  8.18142982e-02 7.90417426e-02]
 [5.27957334e-03 5.33635557e-03 5.94579749e-03 ... 1.04857277e-01
  1.06832221e-01 1.03398943e-01]
 [2.77296777e-03 5.94579749e-03 8.05540867e-03 ... 4.65685869e-02
  4.74575760e-02 4.70610995e-02]]",0
3024,4f531375-ea12-4f45-b5bc-f206088fbf5a,"[[1.41751806e-02 1.67741675e-02 1.84306782e-02 ... 4.23708153e-02
  3.41307954e-02 2.43875967e-02]
 [3.71388692e-02 4.04479954e-02 4.06072960e-02 ... 9.33291221e-02
  8.19569370e-02 6.36779936e-02]
 [3.35345713e-02 3.34628395e-02 3.05341402e-02 ... 7.23579545e-02
  7.53875237e-02 6.11558411e-02]
 ...
 [3.08763331e-03 4.57693346e-03 6.47879990e-03 ... 1.03877962e-02
  1.30055726e-02 1.32516837e-02]
 [2.38512144e-03 4.57693346e-03 6.76901199e-03 ... 1.19494935e-02
  6.14398178e-03 2.44628609e-03]
 [2.45326947e-18 2.77296777e-03 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 0.00000000e+00]]",8
3025,f000dafc-8ea1-4354-8c2b-afea5e07f354,"[[0.02025551 0.07409561 0.10492812 ... 0.15666961 0.09682582 0.09334343]
 [0.05476682 0.0522042  0.05294644 ... 0.14623614 0.09360611 0.08906143]
 [0.15233193 0.13614603 0.1515248  ... 0.02867893 0.02883916 0.05100153]
 ...
 [0.1285548  0.09650266 0.1187044  ... 0.17708624 0.14174861 0.08217184]
 [0.09517886 0.02647059 0.07016485 ... 0.09989788 0.17714675 0.07858441]
 [0.08744746 0.07505605 0.06793064 ... 0.09421748 0.20529904 0.05279573]]",2
3026,d44cfac9-3fda-47ba-8eb1-8b130f60b08c,"[[8.76889403e-03 9.85281924e-03 8.82352941e-03 ... 2.77296777e-03
  2.45326947e-18 2.45326947e-18]
 [1.68673044e-02 1.76742710e-02 1.62761123e-02 ... 2.77296777e-03
  2.45326947e-18 2.45326947e-18]
 [1.20949942e-02 1.36118741e-02 1.31684840e-02 ... 2.77296777e-03
  2.45326947e-18 2.45326947e-18]
 ...
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 8.43324230e-03
  8.43324230e-03 8.32850778e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.71601473e-03
  5.71601473e-03 5.56033188e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.09915692e-03
  3.09915692e-03 2.80164948e-03]]",14
3027,29ad3be2-bfb1-4978-b384-e47f44124776,"[[0.12602902 0.07630072 0.13512706 ... 0.0923179  0.07051975 0.08996133]
 [0.12136685 0.01521978 0.11882579 ... 0.0993408  0.13158756 0.14443409]
 [0.10116987 0.08165136 0.08755731 ... 0.2309281  0.10419658 0.07033729]
 ...
 [0.12059222 0.16581931 0.15415514 ... 0.09087896 0.12046463 0.02458811]
 [0.16785619 0.10084824 0.16274293 ... 0.1005057  0.06771097 0.03828554]
 [0.10492028 0.03501537 0.14655677 ... 0.04798262 0.01550136 0.04624501]]",0
3028,377c407c-b353-45c5-b592-e68bad2d68d2,"[[0.00277297 0.00219222 0.00657667 ... 0.02393442 0.08388514 0.03813461]
 [0.00219222 0.00277297 0.00903877 ... 0.03818498 0.08160845 0.03188913]
 [0.00138648 0.00596349 0.01180548 ... 0.06299735 0.06621096 0.01550136]
 ...
 [0.0202113  0.02772968 0.00657667 ... 0.01413942 0.00903877 0.00596349]
 [0.01883272 0.02495671 0.00790417 ... 0.00404226 0.00876889 0.01534556]
 [0.01745539 0.02288749 0.0083189  ... 0.00098039 0.01903577 0.01483603]]",8
3029,6b184036-28e9-43fb-93b7-1282efa405c8,"[[0.00983976 0.00239307 0.03334699 ... 0.01737259 0.01184612 0.01318983]
 [0.02544508 0.01485512 0.02193022 ... 0.01568627 0.01595963 0.01883272]
 [0.02649618 0.03191044 0.01071607 ... 0.00490196 0.00404226 0.00404226]
 ...
 [0.1796573  0.1875347  0.19833418 ... 0.00989484 0.00837021 0.00268294]
 [0.17635612 0.17044509 0.17459116 ... 0.00169018 0.00844292 0.00791571]
 [0.08663604 0.07688778 0.07250743 ... 0.00786916 0.00582397 0.0155382 ]]",4
3030,12905752-4891-4593-bec1-7b0fa8db00f4,"[[0.00353485 0.00499904 0.00310027 ... 0.00746644 0.01212678 0.00784314]
 [0.00098039 0.00353485 0.00790417 ... 0.01362004 0.01692419 0.01493289]
 [0.00196078 0.00693242 0.01117819 ... 0.00790417 0.01289505 0.00999808]
 ...
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]]",1
3031,d92f1cf7-38b9-4975-814b-b6c5c3112741,"[[0.00554594 0.01109187 0.01318983 ... 0.0202113  0.04594265 0.02827883]
 [0.00490196 0.01060456 0.01278275 ... 0.01802429 0.03020181 0.02203157]
 [0.00353485 0.009249   0.01278275 ... 0.00310027 0.01885822 0.01247835]
 ...
 [0.04137441 0.04934208 0.03685284 ... 0.0198272  0.00657667 0.01180548]
 [0.05961881 0.02141209 0.03132656 ... 0.00765711 0.02235638 0.0267595 ]
 [0.03843587 0.03157106 0.02361097 ... 0.00138648 0.03076932 0.02425356]]",4
3032,77b2ead2-e103-45f2-a47e-96f6dfd88b41,"[[9.80392157e-03 5.54593554e-03 4.90196078e-03 ... 9.99807748e-03
  1.52197791e-02 9.85281924e-03]
 [1.53455646e-02 1.07843137e-02 4.99903874e-03 ... 1.27827498e-02
  9.99807748e-03 4.90196078e-03]
 [8.87782857e-03 1.18461235e-02 1.00937550e-02 ... 6.27757278e-03
  1.25551456e-02 2.01159652e-02]
 ...
 [3.10027222e-03 3.92156863e-03 3.10027222e-03 ... 5.54593554e-03
  5.54593554e-03 5.54593554e-03]
 [9.80392157e-04 2.94117647e-03 2.94117647e-03 ... 3.10027222e-03
  9.80392157e-04 9.81307787e-18]
 [0.00000000e+00 9.80392157e-04 3.10027222e-03 ... 4.15945165e-03
  2.94117647e-03 2.77296777e-03]]",4
3033,18260a42-3e2a-4bc6-b530-69135bf90434,"[[1.96261557e-17 2.77296777e-03 2.77296777e-03 ... 1.87303659e-02
  1.31898275e-02 1.38648388e-02]
 [1.96261557e-17 2.77296777e-03 2.77296777e-03 ... 1.60796269e-02
  1.06045626e-02 1.25551456e-02]
 [1.96261557e-17 2.77296777e-03 2.77296777e-03 ... 1.14751960e-02
  6.86274510e-03 7.90417426e-03]
 ...
 [6.20054443e-03 6.86274510e-03 4.99903874e-03 ... 5.33198865e-03
  4.91682835e-03 3.92156863e-03]
 [6.20054443e-03 7.84313725e-03 5.27957334e-03 ... 6.20096909e-03
  5.84782999e-03 3.92156863e-03]
 [3.92156863e-03 6.20054443e-03 2.19222351e-03 ... 6.68051324e-03
  4.50893844e-03 2.77296777e-03]]",3
3034,ce9e9c65-8521-40d8-b37d-8a5129f6b361,"[[0.00277297 0.00392157 0.00620054 ... 0.01403708 0.00999808 0.00620054]
 [0.00554594 0.00620054 0.00784314 ... 0.01767427 0.01616904 0.01413942]
 [0.0083189  0.00876889 0.00999808 ... 0.01903577 0.01860163 0.0168673 ]
 ...
 [0.1611247  0.13882056 0.06829849 ... 0.01042171 0.00843365 0.00353485]
 [0.17106368 0.16612148 0.043951   ... 0.01143324 0.00876889 0.00392157]
 [0.17398025 0.1825372  0.02638769 ... 0.01143324 0.00876889 0.00392157]]",13
3035,9cb9ae19-00e1-4423-a940-a65200940627,"[[0.00000000e+00 0.00000000e+00 2.77296777e-03 ... 1.96261557e-17
  2.19222351e-03 2.94117647e-03]
 [0.00000000e+00 9.80392157e-04 3.10027222e-03 ... 9.80392157e-04
  9.80392157e-04 2.19222351e-03]
 [2.77296777e-03 3.10027222e-03 3.92156863e-03 ... 2.94117647e-03
  9.80392157e-04 1.96261557e-17]
 ...
 [2.11328681e-02 3.06811327e-02 1.67456512e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.48919364e-02 3.42338133e-02 1.74774000e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.18736691e-02 3.70504518e-02 1.92422804e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",4
3036,2d7a9518-2332-4733-853a-ebff8a55c0ea,"[[0.0388834  0.03543002 0.03020181 ... 0.06540031 0.04442161 0.02827883]
 [0.02499519 0.01903577 0.03143376 ... 0.07895049 0.02767764 0.01483603]
 [0.05061141 0.05451545 0.06210612 ... 0.0588562  0.00970539 0.01953418]
 ...
 [0.03807709 0.0590163  0.119001   ... 0.19627686 0.16867874 0.06465387]
 [0.0644688  0.06187671 0.04192369 ... 0.11494027 0.16454532 0.10305782]
 [0.08074193 0.02405028 0.03450153 ... 0.06040361 0.09602339 0.05276842]]",0
3037,f9d4d0a8-674d-4d50-b1cc-320a52ff0d78,"[[9.03876908e-03 8.87782857e-03 7.46644422e-03 ... 9.99807748e-03
  9.03876908e-03 6.57667052e-03]
 [1.63169774e-02 1.62283778e-02 1.55013611e-02 ... 1.27450980e-02
  1.09611175e-02 9.03876908e-03]
 [1.14332390e-02 1.24010889e-02 1.14332390e-02 ... 5.71661950e-03
  1.96078431e-03 4.90653893e-18]
 ...
 [8.43365222e-03 8.43365222e-03 8.43365222e-03 ... 2.29077683e-02
  1.62575268e-02 1.17703739e-02]
 [4.90196078e-03 4.38444701e-03 5.27957334e-03 ... 3.02666985e-02
  2.71279875e-02 2.29404304e-02]
 [1.96261557e-17 2.19222351e-03 3.10027222e-03 ... 1.96323376e-02
  1.86274510e-02 1.27450980e-02]]",8
3038,bcf7f2c7-c8ff-416e-a2a2-3219c6c36f04,"[[0.01109187 0.00980392 0.01799761 ... 0.01042171 0.00790417 0.00392157]
 [0.01196721 0.01318983 0.01308006 ... 0.00965574 0.00790417 0.00620054]
 [0.01333478 0.01712181 0.00138648 ... 0.01180548 0.00882353 0.00620054]
 ...
 [0.00138648 0.00876889 0.01393399 ... 0.01666667 0.00784314 0.00138648]
 [0.00713736 0.00965574 0.00930082 ... 0.00965574 0.0114752  0.00415945]
 [0.00808452 0.01060456 0.00686275 ... 0.00438445 0.01333478 0.00765711]]",1
3040,8030ef80-857e-4485-a29d-af320acde3cf,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 1.96261557e-17
  2.19222351e-03 2.94117647e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 9.80392157e-04
  9.80392157e-04 2.19222351e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 2.94117647e-03
  9.80392157e-04 1.96261557e-17]
 ...
 [2.94117647e-03 3.53485419e-03 3.53485419e-03 ... 2.77296777e-03
  2.77296777e-03 0.00000000e+00]
 [3.92156863e-03 5.96349268e-03 6.86274510e-03 ... 2.77296777e-03
  2.77296777e-03 0.00000000e+00]
 [3.92156863e-03 6.20054443e-03 6.20054443e-03 ... 2.77296777e-03
  2.77296777e-03 0.00000000e+00]]",5
3041,3e15b1da-e682-4939-afc5-15060692fde7,"[[0.00706971 0.01807754 0.02176824 ... 0.04658668 0.07750681 0.03952087]
 [0.00438445 0.01470588 0.01973001 ... 0.05363561 0.05098039 0.02677745]
 [0.00353485 0.01109187 0.01365528 ... 0.01893452 0.01496504 0.02499519]
 ...
 [0.01493289 0.01365528 0.023386   ... 0.02458811 0.01403708 0.00837647]
 [0.01333478 0.01109187 0.02297132 ... 0.02239933 0.01678161 0.01595963]
 [0.01196721 0.00903877 0.02427337 ... 0.02767764 0.01862745 0.01386484]]",4
3042,f038c3eb-9c38-49d1-94f8-249e0293650e,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.92523115e-17
  3.92523115e-17 3.92523115e-17]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 3.92523115e-17
  3.92523115e-17 3.92523115e-17]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 3.92523115e-17
  3.92523115e-17 3.92523115e-17]
 ...
 [4.79591169e-02 9.57025460e-02 6.39137491e-02 ... 9.80392157e-04
  1.96261557e-17 1.96261557e-17]
 [4.09071491e-02 8.63635904e-02 6.80437361e-02 ... 2.19222351e-03
  1.96261557e-17 1.96261557e-17]
 [3.53621349e-02 7.97981402e-02 7.08329093e-02 ... 2.77296777e-03
  1.96261557e-17 1.96261557e-17]]",1
3043,002e88c2-e0ce-4a4b-9670-eddc3d99accc,"[[0.         0.         0.         ... 0.00294118 0.00219222 0.00098039]
 [0.00277297 0.00277297 0.00277297 ... 0.00490196 0.00527957 0.00404226]
 [0.00277297 0.00277297 0.00277297 ... 0.00627757 0.00657667 0.00790417]
 ...
 [0.00277297 0.00554594 0.00277297 ... 0.00706971 0.01060456 0.01318983]
 [0.00277297 0.00554594 0.00277297 ... 0.00706971 0.01060456 0.01318983]
 [0.00277297 0.00554594 0.00277297 ... 0.00392157 0.00596349 0.00527957]]",6
3044,5aac14db-a0b9-4bd2-9b57-254057aeea93,"[[0.00620054 0.01060456 0.00490196 ... 0.00392157 0.00392157 0.00277297]
 [0.00620054 0.01009376 0.00404226 ... 0.00746644 0.00790417 0.0083189 ]
 [0.00554594 0.01042171 0.00404226 ... 0.00746644 0.00765711 0.0083189 ]
 ...
 [0.00098039 0.00294118 0.00294118 ... 0.00277297 0.00277297 0.00277297]
 [0.00277297 0.00310027 0.00392157 ... 0.00277297 0.00277297 0.00277297]
 [0.00277297 0.00294118 0.00310027 ... 0.         0.         0.        ]]",12
3045,cb5922ee-829e-4356-aaf5-3233cf1b948a,"[[0.02760809 0.08158466 0.05823159 ... 0.03431373 0.02843137 0.01060456]
 [0.03541645 0.07646186 0.04628252 ... 0.0285831  0.02222703 0.00930082]
 [0.02947705 0.06782628 0.02804866 ... 0.01885822 0.01393399 0.00693242]
 ...
 [0.0239999  0.03542557 0.04393129 ... 0.00490196 0.00310027 0.00277297]
 [0.01555985 0.03339754 0.04951403 ... 0.01333478 0.01393399 0.01386484]
 [0.01020791 0.01263087 0.0435811  ... 0.01457458 0.01595963 0.01663781]]",11
3046,8f51df31-a6c1-400a-9dbd-1fb1b9f85476,"[[4.90653893e-18 4.90653893e-18 4.90653893e-18 ... 1.06045626e-02
  1.11781904e-02 4.04226042e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.02355946e-02
  1.09611175e-02 4.99903874e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.07843137e-02
  9.03876908e-03 3.10027222e-03]
 ...
 [4.90653893e-18 2.77296777e-03 5.54593554e-03 ... 2.88752658e-03
  8.21956114e-03 4.99903874e-03]
 [4.90653893e-18 2.77296777e-03 5.54593554e-03 ... 2.88752658e-03
  8.21956114e-03 4.99903874e-03]
 [4.90653893e-18 2.77296777e-03 5.54593554e-03 ... 2.88752658e-03
  7.34503217e-03 3.53485419e-03]]",7
3047,836b07af-05de-4b66-b067-7043633f4890,"[[0.01318983 0.01117819 0.01228428 ... 0.00657667 0.00527957 0.00219222]
 [0.02435244 0.02307569 0.02330366 ... 0.00746644 0.00492974 0.00294389]
 [0.00706971 0.01789048 0.03076932 ... 0.00627757 0.00474654 0.00272912]
 ...
 [0.01009376 0.02078315 0.01431015 ... 0.03533175 0.02878709 0.02775149]
 [0.01009376 0.02078315 0.01568321 ... 0.03043383 0.01414989 0.00566545]
 [0.01060456 0.02130185 0.01623794 ... 0.03023481 0.01579726 0.00357298]]",2
3048,de55824f-9283-476f-b82b-16c8d4230933,"[[0.02084342 0.03371153 0.00585544 ... 0.0083189  0.00903877 0.01042171]
 [0.01531422 0.02675108 0.01460321 ... 0.01457458 0.01607963 0.01669548]
 [0.00627669 0.0176541  0.01707042 ... 0.00294118 0.00294118 0.00098039]
 ...
 [0.01393399 0.01196721 0.00627757 ... 0.00929722 0.00713346 0.00620054]
 [0.00310027 0.00571662 0.00746644 ... 0.00619695 0.00527641 0.00404226]
 [0.00219222 0.00790417 0.01096112 ... 0.00352697 0.00195511 0.00098039]]",4
3049,dc39e5f7-e47c-4627-aca6-cb0ced56c05f,"[[0.02254902 0.0285831  0.01147258 ... 0.07904174 0.0206814  0.027747  ]
 [0.03503445 0.03293452 0.01918409 ... 0.06201319 0.01767427 0.03078494]
 [0.02520904 0.02534952 0.04458247 ... 0.03115735 0.01767427 0.0324123 ]
 ...
 [0.02595726 0.07590287 0.1098608  ... 0.09424522 0.08375327 0.09816169]
 [0.05265902 0.04247486 0.01595963 ... 0.06664504 0.03175321 0.00219222]
 [0.0431818  0.06357448 0.02435244 ... 0.06960784 0.06559842 0.04648341]]",0
3050,78534d30-3cc9-409f-a8be-903f5864af3f,"[[4.38444701e-03 9.99807748e-03 8.31890331e-03 ... 9.81530071e-03
  1.36355974e-02 1.66820537e-02]
 [9.81307787e-18 7.65710753e-03 1.18054849e-02 ... 6.28966461e-02
  6.89890112e-02 7.25241664e-02]
 [7.84313725e-03 8.43365222e-03 4.99903874e-03 ... 9.53215300e-02
  9.52959389e-02 9.72363930e-02]
 ...
 [4.85897832e-02 4.17245880e-02 2.04567694e-02 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [1.17735099e-02 1.91048215e-02 5.84977582e-02 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [2.87467191e-03 1.70571731e-02 5.87866623e-02 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]]",3
3051,0570064d-b6cf-48a5-a703-f217d8a38333,"[[4.90653893e-18 9.80392157e-04 2.40710878e-03 ... 2.40710878e-03
  9.03876908e-03 5.54593554e-03]
 [9.80392157e-04 2.65647059e-03 2.10638837e-03 ... 3.14535132e-03
  1.02091701e-02 5.54593554e-03]
 [2.40710878e-03 2.10638837e-03 1.10666667e-03 ... 3.64059482e-03
  1.00769112e-02 5.88466109e-03]
 ...
 [9.03876908e-03 1.00937550e-02 1.02355946e-02 ... 9.65574294e-03
  8.76889403e-03 8.43365222e-03]
 [8.31890331e-03 8.76889403e-03 9.99807748e-03 ... 7.46644422e-03
  7.46644422e-03 6.27757278e-03]
 [2.77296777e-03 3.92156863e-03 6.20054443e-03 ... 3.92156863e-03
  3.92156863e-03 2.77296777e-03]]",14
3052,cecbeae6-22ba-4563-9477-829e04f523ee,"[[2.19222351e-03 3.10027222e-03 5.27957334e-03 ... 3.10027222e-03
  9.80392157e-04 1.96261557e-17]
 [4.04226042e-03 4.99903874e-03 4.90196078e-03 ... 2.94117647e-03
  2.94117647e-03 9.80392157e-04]
 [1.41394168e-02 1.41394168e-02 1.41394168e-02 ... 1.96078431e-03
  2.94117647e-03 3.10027222e-03]
 ...
 [9.80392157e-04 3.10027222e-03 4.90196078e-03 ... 4.99903874e-03
  3.92156863e-03 3.10027222e-03]
 [2.77296777e-03 3.92156863e-03 6.20054443e-03 ... 4.99903874e-03
  3.92156863e-03 3.10027222e-03]
 [2.77296777e-03 3.92156863e-03 6.20054443e-03 ... 4.04226042e-03
  3.10027222e-03 2.94117647e-03]]",0
3053,6f16e53a-4a25-4c8e-9dbf-705c682b1f87,"[[2.77296777e-03 8.31890331e-03 8.31890331e-03 ... 3.92156863e-03
  2.77296777e-03 2.77296777e-03]
 [3.92156863e-03 8.76889403e-03 7.90417426e-03 ... 7.46644422e-03
  6.27757278e-03 5.54593554e-03]
 [7.90417426e-03 8.87782857e-03 7.13736264e-03 ... 7.90417426e-03
  7.90417426e-03 6.27757278e-03]
 ...
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 5.54593554e-03
  5.54593554e-03 2.77296777e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 5.54593554e-03
  5.54593554e-03 2.77296777e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 5.54593554e-03
  5.54593554e-03 2.77296777e-03]]",5
